Country,Timeframe,Sex,Year,Age,Dx,Nx,mx
SWE,Period,Female,1753,30,138.79,15543.98,0.00893
SWE,Period,Male,1753,30,119.1,13835.84,0.00861
SWE,Period,Female,1753,31,141.14,14747.38,0.00957
SWE,Period,Male,1753,31,119.99,13239.02,0.00906
SWE,Period,Female,1753,32,138.34,13840.11,0.01
SWE,Period,Male,1753,32,119.14,12515.79,0.00952
SWE,Period,Female,1753,33,130.4,12909.93,0.0101
SWE,Period,Male,1753,33,116.55,11705.67,0.00996
SWE,Period,Female,1753,34,117.31,11977.51,0.00979
SWE,Period,Male,1753,34,112.23,10911.38,0.01029
SWE,Period,Female,1753,35,101.25,11080.44,0.00914
SWE,Period,Male,1753,35,106.95,10212.52,0.01047
SWE,Period,Female,1753,36,90.91,11002.59,0.00826
SWE,Period,Male,1753,36,103.84,10158.65,0.01022
SWE,Period,Female,1753,37,88.49,11103.24,0.00797
SWE,Period,Male,1753,37,103.66,10230.74,0.01013
SWE,Period,Female,1753,38,93.97,11399.28,0.00824
SWE,Period,Male,1753,38,106.43,10430.61,0.0102
SWE,Period,Female,1753,39,107.37,11781.96,0.00911
SWE,Period,Male,1753,39,112.14,10658.69,0.01052
SWE,Period,Female,1753,40,125.97,12200.21,0.01033
SWE,Period,Male,1753,40,119.82,10838.32,0.01106
SWE,Period,Female,1753,41,138.98,11473.08,0.01211
SWE,Period,Male,1753,41,125.64,10141.98,0.01239
SWE,Period,Female,1753,42,143.7,10548.79,0.01362
SWE,Period,Male,1753,42,128.64,9290.84,0.01385
SWE,Period,Female,1753,43,140.12,9637.69,0.01454
SWE,Period,Male,1753,43,128.79,8483.13,0.01518
SWE,Period,Female,1753,44,128.25,8826.44,0.01453
SWE,Period,Male,1753,44,126.11,7831.08,0.0161
SWE,Period,Female,1753,45,110.82,8059.75,0.01375
SWE,Period,Male,1753,45,121.91,7273.64,0.01676
SWE,Period,Female,1753,46,98.73,8213.05,0.01202
SWE,Period,Male,1753,46,121.42,7288.88,0.01666
SWE,Period,Female,1753,47,94.72,8495.45,0.01115
SWE,Period,Male,1753,47,125.97,7388.67,0.01705
SWE,Period,Female,1753,48,98.79,8983.77,0.011
SWE,Period,Male,1753,48,135.55,7661.77,0.01769
SWE,Period,Female,1753,49,110.94,9638.35,0.01151
SWE,Period,Male,1753,49,150.16,8029.11,0.0187
SWE,Period,Female,1753,50,128.53,10441.89,0.01231
SWE,Period,Male,1753,50,167.35,8470.19,0.01976
SWE,Period,Female,1753,51,141.11,9875.26,0.01429
SWE,Period,Male,1753,51,177.33,8044.99,0.02204
SWE,Period,Female,1753,52,146.05,9038.03,0.01616
SWE,Period,Male,1753,52,177.65,7380.95,0.02407
SWE,Period,Female,1753,53,143.33,8079.94,0.01774
SWE,Period,Male,1753,53,168.32,6599.81,0.0255
SWE,Period,Female,1753,54,132.98,7157.19,0.01858
SWE,Period,Male,1753,54,149.33,5790.94,0.02579
SWE,Period,Female,1753,55,118.04,6319.26,0.01868
SWE,Period,Male,1753,55,124.29,5033.2,0.02469
SWE,Period,Female,1753,56,110.78,6419.8,0.01726
SWE,Period,Male,1753,56,107.6,4920.01,0.02187
SWE,Period,Female,1753,57,114.26,6613.45,0.01728
SWE,Period,Male,1753,57,102.85,4937.36,0.02083
SWE,Period,Female,1753,58,128.47,6910.27,0.01859
SWE,Period,Male,1753,58,110.06,5073.28,0.02169
SWE,Period,Female,1753,59,153.43,7324.78,0.02095
SWE,Period,Male,1753,59,129.21,5279.54,0.02447
SWE,Period,Female,1753,60,185.75,7937.86,0.0234
SWE,Period,Male,1753,60,156.69,5534.71,0.02831
SWE,Period,Female,1753,61,212.01,7728.98,0.02743
SWE,Period,Male,1753,61,178.03,5278.49,0.03373
SWE,Period,Female,1753,62,228.83,7479.91,0.03059
SWE,Period,Male,1753,62,189.58,5002.33,0.0379
SWE,Period,Female,1753,63,236.23,7237.69,0.03264
SWE,Period,Male,1753,63,191.35,4795.98,0.0399
SWE,Period,Female,1753,64,234.18,6847.09,0.0342
SWE,Period,Male,1753,64,183.34,4563.91,0.04017
SWE,Period,Female,1753,65,225.38,6269.29,0.03595
SWE,Period,Male,1753,65,168.42,4283.07,0.03932
SWE,Period,Female,1753,66,220.55,5969.64,0.03695
SWE,Period,Male,1753,66,158.03,4110.54,0.03845
SWE,Period,Female,1753,67,222.35,5684.57,0.03911
SWE,Period,Male,1753,67,155.01,3915.91,0.03958
SWE,Period,Female,1753,68,230.81,5469.43,0.0422
SWE,Period,Male,1753,68,159.39,3720.28,0.04284
SWE,Period,Female,1753,69,245.9,5306.4,0.04634
SWE,Period,Male,1753,69,171.15,3530.54,0.04848
SWE,Period,Female,1753,70,264.87,5161.82,0.05131
SWE,Period,Male,1753,70,187.67,3325.77,0.05643
SWE,Period,Female,1753,71,276.62,4654.11,0.05944
SWE,Period,Male,1753,71,198.48,3003.24,0.06609
SWE,Period,Female,1753,72,278.39,4052.56,0.06869
SWE,Period,Male,1753,72,200.95,2638.58,0.07616
SWE,Period,Female,1753,73,270.16,3425.78,0.07886
SWE,Period,Male,1753,73,195.06,2274.19,0.08577
SWE,Period,Female,1753,74,251.96,2838.11,0.08878
SWE,Period,Male,1753,74,180.83,1928.95,0.09375
SWE,Period,Female,1753,75,226.43,2292.47,0.09877
SWE,Period,Male,1753,75,160.38,1597.49,0.10039
SWE,Period,Female,1753,76,204.23,2072.41,0.09855
SWE,Period,Male,1753,76,142.09,1387.35,0.10242
SWE,Period,Female,1753,77,188.01,1904.99,0.09869
SWE,Period,Male,1753,77,128.11,1212.73,0.10564
SWE,Period,Female,1753,78,177.79,1784.81,0.09961
SWE,Period,Male,1753,78,118.41,1083.57,0.10928
SWE,Period,Female,1753,79,173.55,1700.96,0.10203
SWE,Period,Male,1753,79,113.01,985.73,0.11465
SWE,Period,Female,1753,80,173.5,1709.82,0.10147
SWE,Period,Male,1753,80,110.76,1009.53,0.10971
SWE,Period,Female,1753,81,170.45,1494.49,0.11405
SWE,Period,Male,1753,81,107.17,875.64,0.12239
SWE,Period,Female,1753,82,162.6,1285.81,0.12646
SWE,Period,Male,1753,82,101.09,751.41,0.13453
SWE,Period,Female,1753,83,149.96,1087.09,0.13795
SWE,Period,Male,1753,83,92.52,633.48,0.14605
SWE,Period,Female,1753,84,132.51,905.5,0.14634
SWE,Period,Male,1753,84,81.46,523.47,0.15562
SWE,Period,Female,1753,85,111.59,744.41,0.1499
SWE,Period,Male,1753,85,68.67,425.54,0.16137
SWE,Period,Female,1753,86,92.51,609.48,0.15179
SWE,Period,Male,1753,86,57.08,342.72,0.16655
SWE,Period,Female,1753,87,76.62,500.75,0.15301
SWE,Period,Male,1753,87,47.45,273.14,0.17372
SWE,Period,Female,1753,88,63.9,409.18,0.15617
SWE,Period,Male,1753,88,39.76,217.61,0.18271
SWE,Period,Female,1753,89,54.37,331.26,0.16413
SWE,Period,Male,1753,89,34.03,176.38,0.19294
SWE,Period,Female,1753,90,53.89,263.2,0.20475
SWE,Period,Male,1753,90,33.61,140.76,0.23878
SWE,Period,Female,1753,91,45.06,206.17,0.21856
SWE,Period,Male,1753,91,28.35,109.73,0.25836
SWE,Period,Female,1753,92,37.23,159.68,0.23315
SWE,Period,Male,1753,92,23.69,84.45,0.28052
SWE,Period,Female,1753,93,30.38,122.17,0.24867
SWE,Period,Male,1753,93,19.61,64.11,0.30588
SWE,Period,Female,1753,94,24.46,92.15,0.26544
SWE,Period,Male,1753,94,16.06,47.99,0.33465
SWE,Period,Female,1753,95,19.45,68.41,0.28432
SWE,Period,Male,1753,95,13.04,35.55,0.36681
SWE,Period,Female,1753,96,15.24,50.1,0.30419
SWE,Period,Male,1753,96,10.45,26.35,0.39658
SWE,Period,Female,1753,97,11.78,36.3,0.32452
SWE,Period,Male,1753,97,8.31,19.38,0.42879
SWE,Period,Female,1753,98,8.98,25.77,0.34847
SWE,Period,Male,1753,98,6.52,13.85,0.47076
SWE,Period,Female,1753,99,6.74,17.81,0.37844
SWE,Period,Male,1753,99,5.05,9.41,0.53666
SWE,Period,Female,1753,100,4.98,12.24,0.40686
SWE,Period,Male,1753,100,3.88,6.31,0.6149
SWE,Period,Female,1753,101,3.63,8.15,0.4454
SWE,Period,Male,1753,101,2.94,4.26,0.69014
SWE,Period,Female,1753,102,2.6,5.15,0.50485
SWE,Period,Male,1753,102,2.2,2.66,0.82707
SWE,Period,Female,1753,103,1.84,3.26,0.56442
SWE,Period,Male,1753,103,1.63,1.42,1.14789
SWE,Period,Female,1753,104,1.28,1.74,0.73563
SWE,Period,Male,1753,104,1.19,0.67,1.77612
SWE,Period,Female,1753,105,0.87,0.65,1.33846
SWE,Period,Male,1753,105,0.85,0.37,2.2973
SWE,Period,Female,1753,106,0.58,0.14,4.14286
SWE,Period,Male,1753,106,0.61,0.15,4.06667
SWE,Period,Female,1754,0,6558,27811.38,0.2358
SWE,Period,Male,1754,0,7577,28472.34,0.26612
SWE,Period,Female,1754,1,1573.68,26089.93,0.06032
SWE,Period,Male,1754,1,1587.18,25729.1,0.06169
SWE,Period,Female,1754,2,1017.32,26145.04,0.03891
SWE,Period,Male,1754,2,1050.82,25898.07,0.04058
SWE,Period,Female,1754,3,773.38,26442.59,0.02925
SWE,Period,Male,1754,3,719.36,26273.44,0.02738
SWE,Period,Female,1754,4,589.63,22378.02,0.02635
SWE,Period,Male,1754,4,504.64,21835.95,0.02311
SWE,Period,Female,1754,5,410.32,18692.75,0.02195
SWE,Period,Male,1754,5,372.68,17970.99,0.02074
SWE,Period,Female,1754,6,264.61,18537.33,0.01427
SWE,Period,Male,1754,6,275.75,18108.93,0.01523
SWE,Period,Female,1754,7,159.74,18672.61,0.00855
SWE,Period,Male,1754,7,201.91,18426.69,0.01096
SWE,Period,Female,1754,8,95.73,18977.82,0.00504
SWE,Period,Male,1754,8,151.16,18801.43,0.00804
SWE,Period,Female,1754,9,72.59,19167.99,0.00379
SWE,Period,Male,1754,9,123.5,19206.81,0.00643
SWE,Period,Female,1754,10,82.75,19195.7,0.00431
SWE,Period,Male,1754,10,115.18,19556.15,0.00589
SWE,Period,Female,1754,11,95.96,18109.7,0.0053
SWE,Period,Male,1754,11,111.2,18404.42,0.00604
SWE,Period,Female,1754,12,104.69,17270.38,0.00606
SWE,Period,Male,1754,12,107.81,17407.47,0.00619
SWE,Period,Female,1754,13,108.93,16662.76,0.00654
SWE,Period,Male,1754,13,105.01,16563.29,0.00634
SWE,Period,Female,1754,14,108.67,16157.07,0.00673
SWE,Period,Male,1754,14,102.79,15860.6,0.00648
SWE,Period,Female,1754,15,104.96,15583.2,0.00674
SWE,Period,Male,1754,15,101.34,15184.95,0.00667
SWE,Period,Female,1754,16,101.94,16052.77,0.00635
SWE,Period,Male,1754,16,101.34,15334.57,0.00661
SWE,Period,Female,1754,17,100.67,16576.42,0.00607
SWE,Period,Male,1754,17,102.97,15465.3,0.00666
SWE,Period,Female,1754,18,101.12,17188.51,0.00588
SWE,Period,Male,1754,18,106.23,15595.39,0.00681
SWE,Period,Female,1754,19,103.31,17770.71,0.00581
SWE,Period,Male,1754,19,111.12,15760.49,0.00705
SWE,Period,Female,1754,20,106.8,18065.39,0.00591
SWE,Period,Male,1754,20,117.13,15740.73,0.00744
SWE,Period,Female,1754,21,109.92,17404.17,0.00632
SWE,Period,Male,1754,21,122.3,15138.99,0.00808
SWE,Period,Female,1754,22,112.21,16796.43,0.00668
SWE,Period,Male,1754,22,126.14,14563.53,0.00866
SWE,Period,Female,1754,23,113.7,16230.96,0.00701
SWE,Period,Male,1754,23,128.63,14056.66,0.00915
SWE,Period,Female,1754,24,114.37,15752.42,0.00726
SWE,Period,Male,1754,24,129.79,13622.73,0.00953
SWE,Period,Female,1754,25,114.71,15350.71,0.00747
SWE,Period,Male,1754,25,129.98,13337.06,0.00975
SWE,Period,Female,1754,26,116.57,15575.91,0.00748
SWE,Period,Male,1754,26,130.74,13700.9,0.00954
SWE,Period,Female,1754,27,120.41,15704.86,0.00767
SWE,Period,Male,1754,27,132.45,13995.75,0.00946
SWE,Period,Female,1754,28,126.25,15721.7,0.00803
SWE,Period,Male,1754,28,135.11,14151.25,0.00955
SWE,Period,Female,1754,29,134.07,15743.69,0.00852
SWE,Period,Male,1754,29,138.72,14207.45,0.00976
SWE,Period,Female,1754,30,142.8,15759.85,0.00906
SWE,Period,Male,1754,30,142.56,14124.74,0.01009
SWE,Period,Female,1754,31,148.16,15034.48,0.00985
SWE,Period,Male,1754,31,143.79,13510.63,0.01064
SWE,Period,Female,1754,32,149.06,14252.95,0.01046
SWE,Period,Male,1754,32,141.71,12921.07,0.01097
SWE,Period,Female,1754,33,145.5,13368.44,0.01088
SWE,Period,Male,1754,33,136.33,12209.29,0.01117
SWE,Period,Female,1754,34,137.48,12466.69,0.01103
SWE,Period,Male,1754,34,127.61,11414.34,0.01118
SWE,Period,Female,1754,35,126.54,11567.34,0.01094
SWE,Period,Male,1754,35,117.19,10637.77,0.01102
SWE,Period,Female,1754,36,118.86,11364.39,0.01046
SWE,Period,Male,1754,36,111.48,10488.08,0.01063
SWE,Period,Female,1754,37,116,11290.12,0.01027
SWE,Period,Male,1754,37,112.09,10433.25,0.01074
SWE,Period,Female,1754,38,117.93,11395.3,0.01035
SWE,Period,Male,1754,38,119,10504.59,0.01133
SWE,Period,Female,1754,39,124.67,11697.21,0.01066
SWE,Period,Male,1754,39,132.23,10703.96,0.01235
SWE,Period,Female,1754,40,134.6,12083.85,0.01114
SWE,Period,Male,1754,40,149.57,10929.26,0.01369
SWE,Period,Female,1754,41,141.23,11560.66,0.01222
SWE,Period,Male,1754,41,162.3,10375.16,0.01564
SWE,Period,Female,1754,42,142.93,10857.73,0.01316
SWE,Period,Male,1754,42,168.21,9691.73,0.01736
SWE,Period,Female,1754,43,139.7,9970.82,0.01401
SWE,Period,Male,1754,43,167.31,8863.82,0.01888
SWE,Period,Female,1754,44,131.55,9101.59,0.01445
SWE,Period,Male,1754,44,159.6,8084.12,0.01974
SWE,Period,Female,1754,45,120.19,8332.84,0.01442
SWE,Period,Male,1754,45,147.26,7460.91,0.01974
SWE,Period,Female,1754,46,112.47,8440.3,0.01333
SWE,Period,Male,1754,46,139.13,7473.71,0.01862
SWE,Period,Female,1754,47,110.06,8608.81,0.01278
SWE,Period,Male,1754,47,137.4,7494.35,0.01833
SWE,Period,Female,1754,48,113.01,8909.56,0.01268
SWE,Period,Male,1754,48,142.07,7597.14,0.0187
SWE,Period,Female,1754,49,121.27,9424.05,0.01287
SWE,Period,Male,1754,49,153.14,7874.93,0.01945
SWE,Period,Female,1754,50,133.2,10110.87,0.01317
SWE,Period,Male,1754,50,168.34,8245.94,0.02041
SWE,Period,Female,1754,51,142.06,9704.93,0.01464
SWE,Period,Male,1754,51,178.64,7966.72,0.02242
SWE,Period,Female,1754,52,146.16,9165.39,0.01595
SWE,Period,Male,1754,52,181.77,7551.08,0.02407
SWE,Period,Female,1754,53,145.5,8375.2,0.01737
SWE,Period,Male,1754,53,177.73,6912.43,0.02571
SWE,Period,Female,1754,54,140.09,7475.08,0.01874
SWE,Period,Male,1754,54,166.52,6167.78,0.027
SWE,Period,Female,1754,55,132.09,6611.82,0.01998
SWE,Period,Male,1754,55,150.75,5401.98,0.02791
SWE,Period,Female,1754,56,130.14,6620.38,0.01966
SWE,Period,Male,1754,56,140.88,5179.81,0.0272
SWE,Period,Female,1754,57,136.39,6726.64,0.02028
SWE,Period,Male,1754,57,139.5,5066.1,0.02754
SWE,Period,Female,1754,58,150.85,6924.69,0.02178
SWE,Period,Male,1754,58,146.62,5084.05,0.02884
SWE,Period,Female,1754,59,173.53,7225.18,0.02402
SWE,Period,Male,1754,59,162.25,5220.85,0.03108
SWE,Period,Female,1754,60,201.58,7645.48,0.02637
SWE,Period,Male,1754,60,183.65,5426.52,0.03384
SWE,Period,Female,1754,61,223.67,7443.75,0.03005
SWE,Period,Male,1754,61,199.8,5230.35,0.0382
SWE,Period,Female,1754,62,236.98,7223.68,0.03281
SWE,Period,Male,1754,62,207.97,4969.7,0.04185
SWE,Period,Female,1754,63,241.51,6971.15,0.03464
SWE,Period,Male,1754,63,208.18,4694.34,0.04435
SWE,Period,Female,1754,64,237.25,6731.98,0.03524
SWE,Period,Male,1754,64,200.41,4492.15,0.04461
SWE,Period,Female,1754,65,227.32,6356.69,0.03576
SWE,Period,Male,1754,65,187.24,4269.29,0.04386
SWE,Period,Female,1754,66,224.22,6101.61,0.03675
SWE,Period,Male,1754,66,179.05,4114.35,0.04352
SWE,Period,Female,1754,67,231.06,5793.55,0.03988
SWE,Period,Male,1754,67,178.44,3941.1,0.04528
SWE,Period,Female,1754,68,247.84,5494.36,0.04511
SWE,Period,Male,1754,68,185.39,3741.01,0.04956
SWE,Period,Female,1754,69,274.57,5259.91,0.0522
SWE,Period,Male,1754,69,199.91,3535.3,0.05655
SWE,Period,Female,1754,70,307,5074.16,0.0605
SWE,Period,Male,1754,70,219.12,3332.19,0.06576
SWE,Period,Female,1754,71,328.19,4639.75,0.07073
SWE,Period,Male,1754,71,231.59,3039.08,0.0762
SWE,Period,Female,1754,72,333.89,4144.18,0.08057
SWE,Period,Male,1754,72,234.43,2718.12,0.08625
SWE,Period,Female,1754,73,324.1,3570.57,0.09077
SWE,Period,Male,1754,73,227.64,2363.75,0.0963
SWE,Period,Female,1754,74,298.83,2984.68,0.10012
SWE,Period,Male,1754,74,211.22,2017.63,0.10469
SWE,Period,Female,1754,75,262.24,2447.33,0.10715
SWE,Period,Male,1754,75,187.63,1697.6,0.11053
SWE,Period,Female,1754,76,231,2198.99,0.10505
SWE,Period,Male,1754,76,166.6,1475.82,0.11289
SWE,Period,Female,1754,77,209.28,1986.83,0.10533
SWE,Period,Male,1754,77,150.59,1275.6,0.11805
SWE,Period,Female,1754,78,197.07,1823.28,0.10809
SWE,Period,Male,1754,78,139.58,1107.86,0.12599
SWE,Period,Female,1754,79,194.39,1702.26,0.1142
SWE,Period,Male,1754,79,133.6,982.59,0.13597
SWE,Period,Female,1754,80,198.56,1748.79,0.11354
SWE,Period,Male,1754,80,131.21,1036.63,0.12657
SWE,Period,Female,1754,81,198.98,1524.06,0.13056
SWE,Period,Male,1754,81,126.78,890.3,0.1424
SWE,Period,Female,1754,82,193.01,1312.69,0.14703
SWE,Period,Male,1754,82,118.87,761.87,0.15602
SWE,Period,Female,1754,83,180.62,1113.58,0.1622
SWE,Period,Male,1754,83,107.49,646.1,0.16637
SWE,Period,Female,1754,84,161.84,930.06,0.17401
SWE,Period,Male,1754,84,92.65,539.62,0.17169
SWE,Period,Female,1754,85,138.24,768.25,0.17994
SWE,Period,Male,1754,85,75.42,443.33,0.17012
SWE,Period,Female,1754,86,116.24,629.09,0.18477
SWE,Period,Male,1754,86,60.06,360.02,0.16682
SWE,Period,Female,1754,87,97.41,513.2,0.18981
SWE,Period,Male,1754,87,47.65,289.5,0.16459
SWE,Period,Female,1754,88,81.78,420.33,0.19456
SWE,Period,Male,1754,88,38.2,229.77,0.16625
SWE,Period,Female,1754,89,69.33,341.44,0.20305
SWE,Period,Male,1754,89,31.69,181.62,0.17449
SWE,Period,Female,1754,90,61.31,269.44,0.22755
SWE,Period,Male,1754,90,34.44,142.05,0.24245
SWE,Period,Female,1754,91,50.68,210.63,0.24061
SWE,Period,Male,1754,91,28.29,109.68,0.25793
SWE,Period,Female,1754,92,41.3,162.76,0.25375
SWE,Period,Male,1754,92,22.97,83.98,0.27352
SWE,Period,Female,1754,93,33.17,124.3,0.26685
SWE,Period,Male,1754,93,18.42,63.35,0.29077
SWE,Period,Female,1754,94,26.24,93.74,0.27992
SWE,Period,Male,1754,94,14.58,47,0.31021
SWE,Period,Female,1754,95,20.44,69.61,0.29364
SWE,Period,Male,1754,95,11.4,34.27,0.33265
SWE,Period,Female,1754,96,15.67,50.8,0.30846
SWE,Period,Male,1754,96,8.79,24.67,0.3563
SWE,Period,Female,1754,97,11.82,36.56,0.3233
SWE,Period,Male,1754,97,6.69,17.83,0.37521
SWE,Period,Female,1754,98,8.77,26.03,0.33692
SWE,Period,Male,1754,98,5.03,12.77,0.39389
SWE,Period,Female,1754,99,6.4,18.1,0.35359
SWE,Period,Male,1754,99,3.72,8.79,0.42321
SWE,Period,Female,1754,100,4.58,12.18,0.37603
SWE,Period,Male,1754,100,2.72,5.59,0.48658
SWE,Period,Female,1754,101,3.23,8.17,0.39535
SWE,Period,Male,1754,101,1.95,3.45,0.56522
SWE,Period,Female,1754,102,2.23,5.25,0.42476
SWE,Period,Male,1754,102,1.38,2.15,0.64186
SWE,Period,Female,1754,103,1.51,3.12,0.48397
SWE,Period,Male,1754,103,0.97,1.11,0.87387
SWE,Period,Female,1754,104,1.01,1.86,0.54301
SWE,Period,Male,1754,104,0.66,0.31,2.12903
SWE,Period,Female,1754,105,0.66,0.79,0.83544
SWE,Period,Female,1755,0,7467,28540.48,0.26163
SWE,Period,Male,1755,0,8312,29121.24,0.28543
SWE,Period,Female,1755,1,1721.03,25941.41,0.06634
SWE,Period,Male,1755,1,1644.35,25680.93,0.06403
SWE,Period,Female,1755,2,1156.97,25793.9,0.04485
SWE,Period,Male,1755,2,1090.65,25507.23,0.04276
SWE,Period,Female,1755,3,749.7,26242.69,0.02857
SWE,Period,Male,1755,3,744.78,26042.94,0.0286
SWE,Period,Female,1755,4,485.3,22594.21,0.02148
SWE,Period,Male,1755,4,516.22,22148.76,0.02331
SWE,Period,Female,1755,5,341.41,19220.01,0.01776
SWE,Period,Male,1755,5,371.07,18477.55,0.02008
SWE,Period,Female,1755,6,242.6,19037.32,0.01274
SWE,Period,Male,1755,6,264.22,18437.6,0.01433
SWE,Period,Female,1755,7,169.99,18955.91,0.00897
SWE,Period,Male,1755,7,184.38,18682.32,0.00987
SWE,Period,Female,1755,8,123.6,19152,0.00645
SWE,Period,Male,1755,8,131.56,19084.18,0.00689
SWE,Period,Female,1755,9,103.41,19503.51,0.0053
SWE,Period,Male,1755,9,105.76,19517.85,0.00542
SWE,Period,Female,1755,10,104.6,19717.28,0.0053
SWE,Period,Male,1755,10,102.28,19957.56,0.00512
SWE,Period,Female,1755,11,107.97,18470.98,0.00585
SWE,Period,Male,1755,11,102.32,18708.35,0.00547
SWE,Period,Female,1755,12,108.66,17422.39,0.00624
SWE,Period,Male,1755,12,101.17,17599.87,0.00575
SWE,Period,Female,1755,13,106.69,16613.36,0.00642
SWE,Period,Male,1755,13,98.86,16642.22,0.00594
SWE,Period,Female,1755,14,102.07,16029.14,0.00637
SWE,Period,Male,1755,14,95.37,15833,0.00602
SWE,Period,Female,1755,15,95.7,15544.38,0.00616
SWE,Period,Male,1755,15,91.41,15162.03,0.00603
SWE,Period,Female,1755,16,91.28,15977.53,0.00571
SWE,Period,Male,1755,16,89.82,15281.26,0.00588
SWE,Period,Female,1755,17,89.73,16463.66,0.00545
SWE,Period,Male,1755,17,91.32,15433.6,0.00592
SWE,Period,Female,1755,18,91.05,17003.22,0.00535
SWE,Period,Male,1755,18,95.89,15563.43,0.00616
SWE,Period,Female,1755,19,95.24,17631.76,0.0054
SWE,Period,Male,1755,19,103.55,15689.14,0.0066
SWE,Period,Female,1755,20,101.6,18226.79,0.00557
SWE,Period,Male,1755,20,113.34,15845.71,0.00715
SWE,Period,Female,1755,21,107.37,17635.89,0.00609
SWE,Period,Male,1755,21,121.42,15303.41,0.00793
SWE,Period,Female,1755,22,111.87,16982.21,0.00659
SWE,Period,Male,1755,22,126.85,14706.77,0.00863
SWE,Period,Female,1755,23,115.11,16381.96,0.00703
SWE,Period,Male,1755,23,129.64,14138.62,0.00917
SWE,Period,Female,1755,24,117.06,15824.56,0.0074
SWE,Period,Male,1755,24,129.76,13640.75,0.00951
SWE,Period,Female,1755,25,118.33,15353.25,0.00771
SWE,Period,Male,1755,25,127.92,13216.08,0.00968
SWE,Period,Female,1755,26,121.35,15601.88,0.00778
SWE,Period,Male,1755,26,126.77,13526.19,0.00937
SWE,Period,Female,1755,27,126.67,15828.09,0.008
SWE,Period,Male,1755,27,127.01,13898.92,0.00914
SWE,Period,Female,1755,28,134.34,15953.07,0.00842
SWE,Period,Male,1755,28,128.64,14199.42,0.00906
SWE,Period,Female,1755,29,144.32,15960.64,0.00904
SWE,Period,Male,1755,29,131.65,14355.38,0.00917
SWE,Period,Female,1755,30,155.26,15971.58,0.00972
SWE,Period,Male,1755,30,135.52,14408.79,0.00941
SWE,Period,Female,1755,31,161.65,15240.82,0.01061
SWE,Period,Male,1755,31,138.19,13738.43,0.01006
SWE,Period,Female,1755,32,162.12,14527.84,0.01116
SWE,Period,Male,1755,32,139.13,13133.16,0.01059
SWE,Period,Female,1755,33,156.67,13766.29,0.01138
SWE,Period,Male,1755,33,138.34,12554.46,0.01102
SWE,Period,Female,1755,34,145.3,12910.55,0.01125
SWE,Period,Male,1755,34,135.83,11858.35,0.01145
SWE,Period,Female,1755,35,130.12,12043.54,0.0108
SWE,Period,Male,1755,35,132.4,11083.7,0.01195
SWE,Period,Female,1755,36,119.59,11851.41,0.01009
SWE,Period,Male,1755,36,131.28,10895.16,0.01205
SWE,Period,Female,1755,37,115.83,11648.51,0.00994
SWE,Period,Male,1755,37,133.28,10741.02,0.01241
SWE,Period,Female,1755,38,118.84,11571.44,0.01027
SWE,Period,Male,1755,38,138.4,10680.5,0.01296
SWE,Period,Female,1755,39,128.62,11672.68,0.01102
SWE,Period,Male,1755,39,146.63,10746.12,0.01364
SWE,Period,Female,1755,40,143.03,11971.41,0.01195
SWE,Period,Male,1755,40,156.63,10941.17,0.01432
SWE,Period,Female,1755,41,153.6,11502.95,0.01335
SWE,Period,Male,1755,41,162.94,10433.85,0.01562
SWE,Period,Female,1755,42,158.18,10990.37,0.01439
SWE,Period,Male,1755,42,164.23,9890.03,0.01661
SWE,Period,Female,1755,43,156.78,10311.9,0.0152
SWE,Period,Male,1755,43,160.49,9226.86,0.01739
SWE,Period,Female,1755,44,149.42,9463.05,0.01579
SWE,Period,Male,1755,44,151.71,8429.84,0.018
SWE,Period,Female,1755,45,137.89,8637.25,0.01596
SWE,Period,Male,1755,45,139.81,7685.29,0.01819
SWE,Period,Female,1755,46,129.49,8702.63,0.01488
SWE,Period,Male,1755,46,132.4,7683.31,0.01723
SWE,Period,Female,1755,47,126.05,8825.09,0.01428
SWE,Period,Male,1755,47,131.4,7702.83,0.01706
SWE,Period,Female,1755,48,127.56,9006.13,0.01416
SWE,Period,Male,1755,48,136.8,7724.3,0.01771
SWE,Period,Female,1755,49,134.02,9321.22,0.01438
